2025-02-06 10:51:37,772 - ERROR - Ping error for 10.0.2.5: Command '['ping', '-c', '1', '10.0.2.5']' timed out after 2 seconds
2025-02-06 10:51:44,092 - ERROR - Ping error for 10.0.2.204: Command '['ping', '-c', '1', '10.0.2.204']' timed out after 2 seconds
2025-02-06 10:51:45,917 - ERROR - Ping error for 10.0.2.210: Command '['ping', '-c', '1', '10.0.2.210']' timed out after 2 seconds
2025-02-06 10:51:45,921 - ERROR - Ping error for 10.0.2.214: Command '['ping', '-c', '1', '10.0.2.214']' timed out after 2 seconds
2025-02-06 10:51:45,921 - ERROR - Ping error for 10.0.2.206: Command '['ping', '-c', '1', '10.0.2.206']' timed out after 2 seconds
2025-02-06 10:51:45,922 - ERROR - Ping error for 10.0.2.216: Command '['ping', '-c', '1', '10.0.2.216']' timed out after 2 seconds
2025-02-06 10:51:45,922 - ERROR - Ping error for 10.0.2.212: Command '['ping', '-c', '1', '10.0.2.212']' timed out after 2 seconds
2025-02-06 10:51:45,923 - ERROR - Ping error for 10.0.2.213: Command '['ping', '-c', '1', '10.0.2.213']' timed out after 2 seconds
2025-02-06 10:51:45,923 - ERROR - Ping error for 10.0.2.215: Command '['ping', '-c', '1', '10.0.2.215']' timed out after 2 seconds
2025-02-06 10:51:45,935 - ERROR - Ping error for 10.0.2.209: Command '['ping', '-c', '1', '10.0.2.209']' timed out after 2 seconds
2025-02-06 10:51:45,935 - ERROR - Ping error for 10.0.2.217: Command '['ping', '-c', '1', '10.0.2.217']' timed out after 2 seconds
2025-02-06 10:51:45,936 - ERROR - Ping error for 10.0.2.224: Command '['ping', '-c', '1', '10.0.2.224']' timed out after 2 seconds
2025-02-06 10:51:45,937 - ERROR - Ping error for 10.0.2.223: Command '['ping', '-c', '1', '10.0.2.223']' timed out after 2 seconds
2025-02-06 10:51:45,937 - ERROR - Ping error for 10.0.2.219: Command '['ping', '-c', '1', '10.0.2.219']' timed out after 2 seconds
2025-02-06 10:51:45,941 - ERROR - Ping error for 10.0.2.222: Command '['ping', '-c', '1', '10.0.2.222']' timed out after 2 seconds
2025-02-06 10:51:45,941 - ERROR - Ping error for 10.0.2.220: Command '['ping', '-c', '1', '10.0.2.220']' timed out after 2 seconds
2025-02-06 10:51:45,948 - ERROR - Ping error for 10.0.2.227: Command '['ping', '-c', '1', '10.0.2.227']' timed out after 2 seconds
2025-02-06 10:51:45,954 - ERROR - Ping error for 10.0.2.207: Command '['ping', '-c', '1', '10.0.2.207']' timed out after 2 seconds
2025-02-06 10:51:45,954 - ERROR - Ping error for 10.0.2.218: Command '['ping', '-c', '1', '10.0.2.218']' timed out after 2 seconds
2025-02-06 10:51:45,955 - ERROR - Ping error for 10.0.2.225: Command '['ping', '-c', '1', '10.0.2.225']' timed out after 2 seconds
2025-02-06 10:51:45,955 - ERROR - Ping error for 10.0.2.228: Command '['ping', '-c', '1', '10.0.2.228']' timed out after 2 seconds
2025-02-06 10:51:45,956 - ERROR - Ping error for 10.0.2.221: Command '['ping', '-c', '1', '10.0.2.221']' timed out after 2 seconds
2025-02-06 10:51:45,956 - ERROR - Ping error for 10.0.2.226: Command '['ping', '-c', '1', '10.0.2.226']' timed out after 2 seconds
2025-02-06 10:51:45,956 - ERROR - Ping error for 10.0.2.208: Command '['ping', '-c', '1', '10.0.2.208']' timed out after 2 seconds
2025-02-06 10:51:45,956 - ERROR - Ping error for 10.0.2.211: Command '['ping', '-c', '1', '10.0.2.211']' timed out after 2 seconds
2025-02-06 10:51:45,958 - ERROR - Ping error for 10.0.2.229: Command '['ping', '-c', '1', '10.0.2.229']' timed out after 2 seconds
2025-02-06 10:51:45,959 - ERROR - Ping error for 10.0.2.205: Command '['ping', '-c', '1', '10.0.2.205']' timed out after 2 seconds
2025-02-06 10:51:45,964 - ERROR - Ping error for 10.0.2.230: Command '['ping', '-c', '1', '10.0.2.230']' timed out after 2 seconds
2025-02-06 10:51:45,970 - ERROR - Ping error for 10.0.2.231: Command '['ping', '-c', '1', '10.0.2.231']' timed out after 2 seconds
2025-02-06 10:51:45,978 - ERROR - Ping error for 10.0.2.232: Command '['ping', '-c', '1', '10.0.2.232']' timed out after 2 seconds
2025-02-06 10:51:45,991 - ERROR - Ping error for 10.0.2.235: Command '['ping', '-c', '1', '10.0.2.235']' timed out after 2 seconds
2025-02-06 10:51:45,993 - ERROR - Ping error for 10.0.2.236: Command '['ping', '-c', '1', '10.0.2.236']' timed out after 2 seconds
2025-02-06 10:51:45,995 - ERROR - Ping error for 10.0.2.237: Command '['ping', '-c', '1', '10.0.2.237']' timed out after 2 seconds
2025-02-06 10:51:45,995 - ERROR - Ping error for 10.0.2.233: Command '['ping', '-c', '1', '10.0.2.233']' timed out after 2 seconds
2025-02-06 10:51:45,996 - ERROR - Ping error for 10.0.2.234: Command '['ping', '-c', '1', '10.0.2.234']' timed out after 2 seconds
2025-02-06 10:51:45,999 - ERROR - Ping error for 10.0.2.238: Command '['ping', '-c', '1', '10.0.2.238']' timed out after 2 seconds
2025-02-06 10:51:46,000 - ERROR - Ping error for 10.0.2.239: Command '['ping', '-c', '1', '10.0.2.239']' timed out after 2 seconds
2025-02-06 10:51:46,030 - ERROR - Ping error for 10.0.2.240: Command '['ping', '-c', '1', '10.0.2.240']' timed out after 2 seconds
2025-02-06 10:51:46,034 - ERROR - Ping error for 10.0.2.241: Command '['ping', '-c', '1', '10.0.2.241']' timed out after 2 seconds
2025-02-06 10:51:46,034 - ERROR - Ping error for 10.0.2.242: Command '['ping', '-c', '1', '10.0.2.242']' timed out after 2 seconds
2025-02-06 10:51:46,054 - ERROR - Ping error for 10.0.2.243: Command '['ping', '-c', '1', '10.0.2.243']' timed out after 2 seconds
2025-02-06 10:51:46,059 - ERROR - Ping error for 10.0.2.248: Command '['ping', '-c', '1', '10.0.2.248']' timed out after 2 seconds
2025-02-06 10:51:46,063 - ERROR - Ping error for 10.0.2.249: Command '['ping', '-c', '1', '10.0.2.249']' timed out after 2 seconds
2025-02-06 10:51:46,068 - ERROR - Ping error for 10.0.2.250: Command '['ping', '-c', '1', '10.0.2.250']' timed out after 2 seconds
2025-02-06 10:51:46,083 - ERROR - Ping error for 10.0.2.251: Command '['ping', '-c', '1', '10.0.2.251']' timed out after 2 seconds
2025-02-06 10:51:46,083 - ERROR - Ping error for 10.0.2.252: Command '['ping', '-c', '1', '10.0.2.252']' timed out after 2 seconds
2025-02-06 10:51:46,084 - ERROR - Ping error for 10.0.2.246: Command '['ping', '-c', '1', '10.0.2.246']' timed out after 2 seconds
2025-02-06 10:51:46,085 - ERROR - Ping error for 10.0.2.247: Command '['ping', '-c', '1', '10.0.2.247']' timed out after 2 seconds
2025-02-06 10:51:46,087 - ERROR - Ping error for 10.0.2.253: Command '['ping', '-c', '1', '10.0.2.253']' timed out after 2 seconds
2025-02-06 10:51:46,095 - ERROR - Ping error for 10.0.2.245: Command '['ping', '-c', '1', '10.0.2.245']' timed out after 2 seconds
2025-02-06 10:51:46,095 - ERROR - Ping error for 10.0.2.244: Command '['ping', '-c', '1', '10.0.2.244']' timed out after 2 seconds
2025-02-06 10:51:46,099 - ERROR - Ping error for 10.0.2.254: Command '['ping', '-c', '1', '10.0.2.254']' timed out after 2 seconds
2025-02-06 10:52:48,845 - ERROR - Ping error for 10.0.2.1: Command '['ping', '-c', '1', '10.0.2.1']' timed out after 2 seconds
2025-02-06 10:52:48,856 - ERROR - Ping error for 10.0.2.5: Command '['ping', '-c', '1', '10.0.2.5']' timed out after 2 seconds
2025-02-06 10:52:48,880 - ERROR - Ping error for 10.0.2.9: Command '['ping', '-c', '1', '10.0.2.9']' timed out after 2 seconds
2025-02-06 10:52:48,917 - ERROR - Ping error for 10.0.2.10: Command '['ping', '-c', '1', '10.0.2.10']' timed out after 2 seconds
2025-02-06 10:52:48,923 - ERROR - Ping error for 10.0.2.8: Command '['ping', '-c', '1', '10.0.2.8']' timed out after 2 seconds
2025-02-06 10:52:48,924 - ERROR - Ping error for 10.0.2.6: Command '['ping', '-c', '1', '10.0.2.6']' timed out after 2 seconds
2025-02-06 10:52:48,924 - ERROR - Ping error for 10.0.2.12: Command '['ping', '-c', '1', '10.0.2.12']' timed out after 2 seconds
2025-02-06 10:52:48,951 - ERROR - Ping error for 10.0.2.7: Command '['ping', '-c', '1', '10.0.2.7']' timed out after 2 seconds
2025-02-06 10:52:48,952 - ERROR - Ping error for 10.0.2.13: Command '['ping', '-c', '1', '10.0.2.13']' timed out after 2 seconds
2025-02-06 10:52:48,953 - ERROR - Ping error for 10.0.2.18: Command '['ping', '-c', '1', '10.0.2.18']' timed out after 2 seconds
2025-02-06 10:52:48,961 - ERROR - Ping error for 10.0.2.20: Command '['ping', '-c', '1', '10.0.2.20']' timed out after 2 seconds
2025-02-06 10:52:48,972 - ERROR - Ping error for 10.0.2.21: Command '['ping', '-c', '1', '10.0.2.21']' timed out after 2 seconds
2025-02-06 10:52:48,972 - ERROR - Ping error for 10.0.2.24: Command '['ping', '-c', '1', '10.0.2.24']' timed out after 2 seconds
2025-02-06 10:52:48,975 - ERROR - Ping error for 10.0.2.22: Command '['ping', '-c', '1', '10.0.2.22']' timed out after 2 seconds
2025-02-06 10:52:48,995 - ERROR - Ping error for 10.0.2.19: Command '['ping', '-c', '1', '10.0.2.19']' timed out after 2 seconds
2025-02-06 10:52:48,996 - ERROR - Ping error for 10.0.2.33: Command '['ping', '-c', '1', '10.0.2.33']' timed out after 2 seconds
2025-02-06 10:52:48,996 - ERROR - Ping error for 10.0.2.11: Command '['ping', '-c', '1', '10.0.2.11']' timed out after 2 seconds
2025-02-06 10:52:49,001 - ERROR - Ping error for 10.0.2.36: Command '['ping', '-c', '1', '10.0.2.36']' timed out after 2 seconds
2025-02-06 10:52:48,997 - ERROR - Ping error for 10.0.2.16: Command '['ping', '-c', '1', '10.0.2.16']' timed out after 2 seconds
2025-02-06 10:52:48,997 - ERROR - Ping error for 10.0.2.28: Command '['ping', '-c', '1', '10.0.2.28']' timed out after 2 seconds
2025-02-06 10:52:48,998 - ERROR - Ping error for 10.0.2.14: Command '['ping', '-c', '1', '10.0.2.14']' timed out after 2 seconds
2025-02-06 10:52:48,999 - ERROR - Ping error for 10.0.2.26: Command '['ping', '-c', '1', '10.0.2.26']' timed out after 2 seconds
2025-02-06 10:52:48,999 - ERROR - Ping error for 10.0.2.25: Command '['ping', '-c', '1', '10.0.2.25']' timed out after 2 seconds
2025-02-06 10:52:48,996 - ERROR - Ping error for 10.0.2.15: Command '['ping', '-c', '1', '10.0.2.15']' timed out after 2 seconds
2025-02-06 10:52:49,014 - ERROR - Ping error for 10.0.2.37: Command '['ping', '-c', '1', '10.0.2.37']' timed out after 2 seconds
2025-02-06 10:52:49,021 - ERROR - Ping error for 10.0.2.30: Command '['ping', '-c', '1', '10.0.2.30']' timed out after 2 seconds
2025-02-06 10:52:49,025 - ERROR - Ping error for 10.0.2.23: Command '['ping', '-c', '1', '10.0.2.23']' timed out after 2 seconds
2025-02-06 10:52:49,025 - ERROR - Ping error for 10.0.2.31: Command '['ping', '-c', '1', '10.0.2.31']' timed out after 2 seconds
2025-02-06 10:52:49,033 - ERROR - Ping error for 10.0.2.42: Command '['ping', '-c', '1', '10.0.2.42']' timed out after 2 seconds
2025-02-06 10:52:49,033 - ERROR - Ping error for 10.0.2.48: Command '['ping', '-c', '1', '10.0.2.48']' timed out after 2 seconds
2025-02-06 10:52:49,031 - ERROR - Ping error for 10.0.2.44: Command '['ping', '-c', '1', '10.0.2.44']' timed out after 2 seconds
2025-02-06 10:52:49,038 - ERROR - Ping error for 10.0.2.54: Command '['ping', '-c', '1', '10.0.2.54']' timed out after 2 seconds
2025-02-06 10:52:49,026 - ERROR - Ping error for 10.0.2.27: Command '['ping', '-c', '1', '10.0.2.27']' timed out after 2 seconds
2025-02-06 10:52:49,026 - ERROR - Ping error for 10.0.2.43: Command '['ping', '-c', '1', '10.0.2.43']' timed out after 2 seconds
2025-02-06 10:52:49,052 - ERROR - Ping error for 10.0.2.46: Command '['ping', '-c', '1', '10.0.2.46']' timed out after 2 seconds
2025-02-06 10:52:49,053 - ERROR - Ping error for 10.0.2.41: Command '['ping', '-c', '1', '10.0.2.41']' timed out after 2 seconds
2025-02-06 10:52:49,058 - ERROR - Ping error for 10.0.2.45: Command '['ping', '-c', '1', '10.0.2.45']' timed out after 2 seconds
2025-02-06 10:52:49,065 - ERROR - Ping error for 10.0.2.50: Command '['ping', '-c', '1', '10.0.2.50']' timed out after 2 seconds
2025-02-06 10:52:49,067 - ERROR - Ping error for 10.0.2.51: Command '['ping', '-c', '1', '10.0.2.51']' timed out after 2 seconds
2025-02-06 10:52:49,097 - ERROR - Ping error for 10.0.2.40: Command '['ping', '-c', '1', '10.0.2.40']' timed out after 2 seconds
2025-02-06 10:52:49,098 - ERROR - Ping error for 10.0.2.29: Command '['ping', '-c', '1', '10.0.2.29']' timed out after 2 seconds
2025-02-06 10:52:49,100 - ERROR - Ping error for 10.0.2.34: Command '['ping', '-c', '1', '10.0.2.34']' timed out after 2 seconds
2025-02-06 10:52:49,102 - ERROR - Ping error for 10.0.2.32: Command '['ping', '-c', '1', '10.0.2.32']' timed out after 2 seconds
2025-02-06 10:52:49,103 - ERROR - Ping error for 10.0.2.35: Command '['ping', '-c', '1', '10.0.2.35']' timed out after 2 seconds
2025-02-06 10:52:49,105 - ERROR - Ping error for 10.0.2.38: Command '['ping', '-c', '1', '10.0.2.38']' timed out after 2 seconds
2025-02-06 10:52:49,110 - ERROR - Ping error for 10.0.2.49: Command '['ping', '-c', '1', '10.0.2.49']' timed out after 2 seconds
2025-02-06 10:52:49,110 - ERROR - Ping error for 10.0.2.52: Command '['ping', '-c', '1', '10.0.2.52']' timed out after 2 seconds
2025-02-06 10:52:49,110 - ERROR - Ping error for 10.0.2.53: Command '['ping', '-c', '1', '10.0.2.53']' timed out after 2 seconds
2025-02-06 10:52:49,112 - ERROR - Ping error for 10.0.2.47: Command '['ping', '-c', '1', '10.0.2.47']' timed out after 2 seconds
2025-02-06 10:52:49,114 - ERROR - Ping error for 10.0.2.39: Command '['ping', '-c', '1', '10.0.2.39']' timed out after 2 seconds
2025-02-06 10:52:50,857 - ERROR - Ping error for 10.0.2.55: Command '['ping', '-c', '1', '10.0.2.55']' timed out after 2 seconds
2025-02-06 10:52:50,861 - ERROR - Ping error for 10.0.2.56: Command '['ping', '-c', '1', '10.0.2.56']' timed out after 2 seconds
2025-02-06 10:52:50,883 - ERROR - Ping error for 10.0.2.57: Command '['ping', '-c', '1', '10.0.2.57']' timed out after 2 seconds
2025-02-06 10:52:50,931 - ERROR - Ping error for 10.0.2.58: Command '['ping', '-c', '1', '10.0.2.58']' timed out after 2 seconds
2025-02-06 10:52:50,954 - ERROR - Ping error for 10.0.2.61: Command '['ping', '-c', '1', '10.0.2.61']' timed out after 2 seconds
2025-02-06 10:52:50,960 - ERROR - Ping error for 10.0.2.64: Command '['ping', '-c', '1', '10.0.2.64']' timed out after 2 seconds
2025-02-06 10:52:50,974 - ERROR - Ping error for 10.0.2.59: Command '['ping', '-c', '1', '10.0.2.59']' timed out after 2 seconds
2025-02-06 10:52:50,975 - ERROR - Ping error for 10.0.2.63: Command '['ping', '-c', '1', '10.0.2.63']' timed out after 2 seconds
2025-02-06 10:52:50,976 - ERROR - Ping error for 10.0.2.67: Command '['ping', '-c', '1', '10.0.2.67']' timed out after 2 seconds
2025-02-06 10:52:51,006 - ERROR - Ping error for 10.0.2.66: Command '['ping', '-c', '1', '10.0.2.66']' timed out after 2 seconds
2025-02-06 10:52:51,007 - ERROR - Ping error for 10.0.2.68: Command '['ping', '-c', '1', '10.0.2.68']' timed out after 2 seconds
2025-02-06 10:52:51,008 - ERROR - Ping error for 10.0.2.62: Command '['ping', '-c', '1', '10.0.2.62']' timed out after 2 seconds
2025-02-06 10:52:51,008 - ERROR - Ping error for 10.0.2.69: Command '['ping', '-c', '1', '10.0.2.69']' timed out after 2 seconds
2025-02-06 10:52:51,010 - ERROR - Ping error for 10.0.2.65: Command '['ping', '-c', '1', '10.0.2.65']' timed out after 2 seconds
2025-02-06 10:52:51,028 - ERROR - Ping error for 10.0.2.76: Command '['ping', '-c', '1', '10.0.2.76']' timed out after 2 seconds
2025-02-06 10:52:51,028 - ERROR - Ping error for 10.0.2.60: Command '['ping', '-c', '1', '10.0.2.60']' timed out after 2 seconds
2025-02-06 10:52:51,029 - ERROR - Ping error for 10.0.2.71: Command '['ping', '-c', '1', '10.0.2.71']' timed out after 2 seconds
2025-02-06 10:52:51,035 - ERROR - Ping error for 10.0.2.78: Command '['ping', '-c', '1', '10.0.2.78']' timed out after 2 seconds
2025-02-06 10:52:51,036 - ERROR - Ping error for 10.0.2.72: Command '['ping', '-c', '1', '10.0.2.72']' timed out after 2 seconds
2025-02-06 10:52:51,041 - ERROR - Ping error for 10.0.2.82: Command '['ping', '-c', '1', '10.0.2.82']' timed out after 2 seconds
2025-02-06 10:52:51,044 - ERROR - Ping error for 10.0.2.84: Command '['ping', '-c', '1', '10.0.2.84']' timed out after 2 seconds
2025-02-06 10:52:51,044 - ERROR - Ping error for 10.0.2.83: Command '['ping', '-c', '1', '10.0.2.83']' timed out after 2 seconds
2025-02-06 10:52:51,047 - ERROR - Ping error for 10.0.2.73: Command '['ping', '-c', '1', '10.0.2.73']' timed out after 2 seconds
2025-02-06 10:52:51,048 - ERROR - Ping error for 10.0.2.87: Command '['ping', '-c', '1', '10.0.2.87']' timed out after 2 seconds
2025-02-06 10:52:51,048 - ERROR - Ping error for 10.0.2.85: Command '['ping', '-c', '1', '10.0.2.85']' timed out after 2 seconds
2025-02-06 10:52:51,050 - ERROR - Ping error for 10.0.2.86: Command '['ping', '-c', '1', '10.0.2.86']' timed out after 2 seconds
2025-02-06 10:52:51,051 - ERROR - Ping error for 10.0.2.81: Command '['ping', '-c', '1', '10.0.2.81']' timed out after 2 seconds
2025-02-06 10:52:51,055 - ERROR - Ping error for 10.0.2.80: Command '['ping', '-c', '1', '10.0.2.80']' timed out after 2 seconds
2025-02-06 10:52:51,058 - ERROR - Ping error for 10.0.2.90: Command '['ping', '-c', '1', '10.0.2.90']' timed out after 2 seconds
2025-02-06 10:52:51,058 - ERROR - Ping error for 10.0.2.89: Command '['ping', '-c', '1', '10.0.2.89']' timed out after 2 seconds
2025-02-06 10:52:51,062 - ERROR - Ping error for 10.0.2.91: Command '['ping', '-c', '1', '10.0.2.91']' timed out after 2 seconds
2025-02-06 10:52:51,069 - ERROR - Ping error for 10.0.2.92: Command '['ping', '-c', '1', '10.0.2.92']' timed out after 2 seconds
2025-02-06 10:52:51,070 - ERROR - Ping error for 10.0.2.93: Command '['ping', '-c', '1', '10.0.2.93']' timed out after 2 seconds
2025-02-06 10:52:51,085 - ERROR - Ping error for 10.0.2.77: Command '['ping', '-c', '1', '10.0.2.77']' timed out after 2 seconds
2025-02-06 10:52:51,085 - ERROR - Ping error for 10.0.2.79: Command '['ping', '-c', '1', '10.0.2.79']' timed out after 2 seconds
2025-02-06 10:52:51,085 - ERROR - Ping error for 10.0.2.88: Command '['ping', '-c', '1', '10.0.2.88']' timed out after 2 seconds
2025-02-06 10:52:51,101 - ERROR - Ping error for 10.0.2.94: Command '['ping', '-c', '1', '10.0.2.94']' timed out after 2 seconds
2025-02-06 10:52:51,102 - ERROR - Ping error for 10.0.2.75: Command '['ping', '-c', '1', '10.0.2.75']' timed out after 2 seconds
2025-02-06 10:52:51,105 - ERROR - Ping error for 10.0.2.96: Command '['ping', '-c', '1', '10.0.2.96']' timed out after 2 seconds
2025-02-06 10:52:51,105 - ERROR - Ping error for 10.0.2.95: Command '['ping', '-c', '1', '10.0.2.95']' timed out after 2 seconds
2025-02-06 10:52:51,107 - ERROR - Ping error for 10.0.2.98: Command '['ping', '-c', '1', '10.0.2.98']' timed out after 2 seconds
2025-02-06 10:52:51,109 - ERROR - Ping error for 10.0.2.74: Command '['ping', '-c', '1', '10.0.2.74']' timed out after 2 seconds
2025-02-06 10:52:51,121 - ERROR - Ping error for 10.0.2.70: Command '['ping', '-c', '1', '10.0.2.70']' timed out after 2 seconds
2025-02-06 10:52:51,121 - ERROR - Ping error for 10.0.2.104: Command '['ping', '-c', '1', '10.0.2.104']' timed out after 2 seconds
2025-02-06 10:52:51,126 - ERROR - Ping error for 10.0.2.100: Command '['ping', '-c', '1', '10.0.2.100']' timed out after 2 seconds
2025-02-06 10:52:51,127 - ERROR - Ping error for 10.0.2.101: Command '['ping', '-c', '1', '10.0.2.101']' timed out after 2 seconds
2025-02-06 10:52:51,128 - ERROR - Ping error for 10.0.2.103: Command '['ping', '-c', '1', '10.0.2.103']' timed out after 2 seconds
